40,0.612662283
45,0.65917663
50,0.695907326
55,0.735721826
60,0.765459022
65,0.79192
70,0.816555587
75,0.830240217
80,0.838082957
85,0.848516457
90,0.856515174
95,0.851912717
100,0.829829217
105,0.796436022
110,0.787636739
115,0.751131217
120,0.71523413
125,0.665764391
130,0.625028587
135,0.573472609
